image_fn,image_ts,gems_plant_id,lat,lon,capacity,generation,capacity_factor,temperature,daily_max_temp,daily_min_temp,daily_avg_temp,wind_speed,wind_direction,wind_gust,precipitation,daily_total_snow,humidity,visibility,cloud_cover_weather,dew_point
1016434_COPERNICUS-S2-20200718T102559_20200718T103605_T32UNV.npy,2020-07-18 10:37:14.079000+00:00,1016434,49.175277,9.207428,778,0,0,23,24,13,21,6,24,8,0.1,0,50,9,75,12
1017452_COPERNICUS-S2-20181114T104301_20181114T104403_T31UGS.npy,2018-11-14 10:46:45.980000+00:00,1017452,50.974621,6.987969,864,706,0.82,11,12,7,10,9,141,12,0,0,68,10,7,5
1016434_COPERNICUS-S2-20201112T102259_20201112T102318_T32UNV.npy,2020-11-12 10:27:17.214000+00:00,1016434,49.175277,9.207428,778,0,0,11,13,7,10,7,199,9,0,0,73,10,51,6
1014414_COPERNICUS-S2-20200116T105309_20200116T105304_T31UES.npy,2020-01-16 10:56:49.767000+00:00,1014414,50.802394,4.301932,553,338.79,0.61,7,9,4,7,18,170,30,0,0,82,10,21,4
1019815_COPERNICUS-S2-20191218T102339_20191218T102604_T32UPU.npy,2019-12-18 10:27:21.913000+00:00,1019815,48.455287,11.799544,524,454.15,0.87,11,12,7,9,6,148,10,0.1,0,79,9,46,7
1021366_COPERNICUS-S2-20181014T102019_20181014T102019_T33UUA.npy,2018-10-14 10:20:19.460000+00:00,1021366,54.142799,12.132865,553,0,0,19,19,12,16,17,163,24,0,0,53,10,0,10
1025784_COPERNICUS-S2-20180719T103019_20180719T103020_T32UMD.npy,2018-07-19 10:30:20.460000+00:00,1025784,52.381609,8.998612,911,0,0,24,24,13,22,9,25,10,0,0,43,10,39,11
1017671_COPERNICUS-S2-20160915T104022_20160915T104018_T32UMC.npy,2016-09-15 10:40:18.460000+00:00,1017671,51.636678,7.620603,780,341.1621621622,0.44,28,29,18,24,13,103,15,0,0,43,10,3,15
1016599_COPERNICUS-S2-20180722T104019_20180722T104020_T31UFT.npy,2018-07-22 10:40:20.460000+00:00,1016599,51.71,4.844,645,0.18,0,28,28,15,25,15,283,18,0,0,39,10,65,12
1017452_COPERNICUS-S2-20190415T103029_20190415T103244_T32ULB.npy,2019-04-15 10:36:57+00:00,1017452,50.974621,6.987969,864,328.95,0.38,15,18,3,13,10,115,12,0,0,50,10,38,4
1066825_COPERNICUS-S2-20200404T103021_20200404T103528_T32ULC.npy,2020-04-04 10:36:34.535000+00:00,1066825,51.614,7.462,800,0,0,9,12,5,9,6,74,7,0,0,48,10,5,-2
1010623_COPERNICUS-S2-20170912T103019_20170912T103013_T32UMV.npy,2017-09-12 10:30:13.460000+00:00,1010623,49.013306,8.305416,1462,11.25,0.01,17,17,12,15,21,256,24,0,0,58,10,58,9
1023682_COPERNICUS-S2-20210105T091351_20210105T091353_T35TMG.npy,2021-01-05 09:18:45.419000+00:00,1023682,42.254053,26.134007,1593,158,0.1,10,11,8,9,8,278,10,0,0,72,10,63,5
1066825_COPERNICUS-S2-20200507T104031_20200507T104558_T32ULC.npy,2020-05-07 10:46:39.865000+00:00,1066825,51.614,7.462,800,0,0,18,19,7,15,6,116,8,0,0,30,10,1,0
1016599_COPERNICUS-S2-20200420T105031_20200420T105028_T31UFT.npy,2020-04-20 10:56:38.205000+00:00,1016599,51.71,4.844,645,319.15,0.49,12,16,6,12,31,79,37,0,0,48,10,0,2
1026316_COPERNICUS-S2-20160713T092032_20160713T125925_T34TEL.npy,2016-07-13 09:20:32.463000+00:00,1026316,40.812251,21.602701,330,287,0.87,33,33,17,29,3,255,4,0,0,35,10,31,15
1066825_COPERNICUS-S2-20160326T103032_20160326T103406_T32ULC.npy,2016-03-26 10:34:06.538000+00:00,1066825,51.614,7.462,800,0,0,12,14,5,10,25,185,30,0,0,65,10,14,6
1029635_COPERNICUS-S2-20210214T105131_20210214T105441_T31UFS.npy,2021-02-14 10:56:50.426000+00:00,1029635,50.603405,5.49133,465,0,0,1,3,-6,1,20,143,33,0,0,43,10,22,-10
1021312_COPERNICUS-S2-20180606T102019_20180606T102512_T32UND.npy,2018-06-06 10:25:12.690000+00:00,1021312,52.315,10.094,752,295,0.39,23,24,14,21,15,100,18,0,0,54,10,14,14
1014414_COPERNICUS-S2-20210422T104021_20210422T104431_T31UES.npy,2021-04-22 10:46:54.889000+00:00,1014414,50.802394,4.301932,553,220.68,0.4,10,11,3,8,17,242,19,0,0,50,10,28,0
1016434_COPERNICUS-S2-20190224T103019_20190224T103021_T32UNV.npy,2019-02-24 10:37:11+00:00,1016434,49.175277,9.207428,778,0,0,8,10,1,6,10,84,12,0,0,28,10,3,-9
1026316_COPERNICUS-S2-20181001T092031_20181001T092600_T34TEL.npy,2018-10-01 09:26:00.980000+00:00,1026316,40.812251,21.602701,330,236,0.72,19,19,9,15,13,256,15,0,0,47,10,24,7
1021366_COPERNICUS-S2-20190430T103031_20190430T103026_T33UUA.npy,2019-04-30 10:35:42+00:00,1021366,54.142799,12.132865,553,505.4,0.91,15,15,5,12,9,334,12,0,0,64,10,45,8
1009806_COPERNICUS-S2-20190725T105031_20190725T105032_T31UFT.npy,2019-07-25 10:56:42.352000+00:00,1009806,51.684976,4.580425,788.2,352.9165829146,0.45,35,37,22,32,14,109,17,0,0,42,10,7,20
1014414_COPERNICUS-S2-20190627T104029_20190627T104030_T31UES.npy,2019-06-27 10:47:07+00:00,1014414,50.802394,4.301932,553,0,0,23,24,15,21,19,52,22,0,0,53,10,3,13
15570_COPERNICUS-S2-20181123T161601_20181123T162006_T17TNE.npy,2018-11-23 16:22:05.980000+00:00,15570,40.2522,-80.6486,1880.4,634,0.34,6,8,-6,2,8,147,9,0,0,53,10,0,-3
1025784_COPERNICUS-S2-20170622T104021_20170622T104021_T32UMD.npy,2017-06-22 10:40:21.460000+00:00,1025784,52.381609,8.998612,911,200.48,0.22,32,32,15,28,20,255,23,0,0,44,10,16,18
1017671_COPERNICUS-S2-20160508T104027_20160508T163213_T32UMC.npy,2016-05-08 10:40:27.456000+00:00,1017671,51.636678,7.620603,780,0,0,23,24,12,20,21,101,26,0,0,42,10,0,9
1019815_COPERNICUS-S2-20190213T101131_20190213T101610_T32UQU.npy,2019-02-13 10:17:23+00:00,1019815,48.455287,11.799544,524,346.08,0.66,5,7,-3,3,5,206,7,0,0,70,10,4,0
1026316_COPERNICUS-S2-20160805T093733_20160805T131813_T34TEL.npy,2016-08-05 09:37:33.350000+00:00,1026316,40.812251,21.602701,330,289,0.88,32,32,15,27,1,17,2,0,0,28,10,16,11
27965_COPERNICUS-S2-20160513T163332_20160513T163544_T16TEM.npy,2016-05-13 16:35:44+00:00,27965,41.7208,-86.9086,540,0,0,14,16,9,13,14,264,17,0,0,72,10,11,9
1016434_COPERNICUS-S2-20200404T103021_20200404T103528_T32UNV.npy,2020-04-04 10:37:09.004000+00:00,1016434,49.175277,9.207428,778,0,0,11,13,4,10,7,71,9,0,0,58,10,21,3
1021366_COPERNICUS-S2-20200526T101559_20200526T101605_T32UPF.npy,2020-05-26 10:25:46.736000+00:00,1021366,54.142799,12.132865,553,0,0,16,16,10,15,12,335,15,0,0,69,10,13,11
1026316_COPERNICUS-S2-20180504T092031_20180504T092516_T34TEL.npy,2018-05-04 09:25:16.470000+00:00,1026316,40.812251,21.602701,330,0,0,20,21,11,18,15,122,17,0.3,0,51,10,32,10
1019815_COPERNICUS-S2-20180308T102019_20180308T102241_T32UQU.npy,2018-03-08 10:22:41.380000+00:00,1019815,48.455287,11.799544,524,448.33,0.86,8,9,1,6,17,254,20,0,0,58,10,23,0
1016599_COPERNICUS-S2-20210422T104021_20210422T104431_T31UFT.npy,2021-04-22 10:46:36.065000+00:00,1016599,51.71,4.844,645,544.6,0.84,9,10,3,8,20,346,24,0,0,54,10,86,0
1023682_COPERNICUS-S2-20190725T090601_20190725T090914_T35TMG.npy,2019-07-25 09:18:49.887000+00:00,1023682,42.254053,26.134007,1593,325,0.2,29,29,17,26,7,227,8,0,0,33,10,18,11
1014675_COPERNICUS-S2-20190225T105021_20190225T105315_T31UER.npy,2019-02-25 10:57:05+00:00,1014675,50.297213,3.314945,605,518,0.86,14,18,8,13,6,103,9,0,0,46,10,1,3
16324_COPERNICUS-S2-20171216T162649_20171216T162652_T16SFJ.npy,2017-12-16 16:26:52.460000+00:00,16324,39.1128,-84.8036,1180.8,1105,0.94,6,8,-2,4,19,221,24,0,0,55,10,1,-2
15570_COPERNICUS-S2-20191019T161301_20191019T161547_T17TNE.npy,2019-10-19 16:22:16.604000+00:00,15570,40.2522,-80.6486,1880.4,1119,0.6,17,17,3,12,8,117,10,0,0,46,10,100,5
1021312_COPERNICUS-S2-20200913T101629_20200913T102037_T32UNC.npy,2020-09-13 10:26:34.631000+00:00,1021312,52.315,10.094,752,0,0,21,23,13,19,17,246,19,0,0,57,10,28,12
15570_COPERNICUS-S2-20170412T161341_20170412T161643_T17TNE.npy,2017-04-12 16:16:43.850000+00:00,15570,40.2522,-80.6486,1880.4,1277,0.68,16,18,6,13,8,297,10,0,0,51,10,0,6
1019815_COPERNICUS-S2-20160926T101022_20160926T101019_T32UPU.npy,2016-09-26 10:10:19.460000+00:00,1019815,48.455287,11.799544,524,99.55,0.19,21,21,10,17,3,29,4,0,0,65,10,7,14
1026328_COPERNICUS-S2-20170908T091019_20170908T091541_T35TLF.npy,2017-09-08 09:15:41.160000+00:00,1026328,41.0645,25.4895,500,121.04,0.24,29,29,19,26,15,208,17,0,0,36,10,2,12
1021312_COPERNICUS-S2-20160830T102022_20160830T102052_T32UNC.npy,2016-08-30 10:20:52.320000+00:00,1021312,52.315,10.094,752,0,0,22,26,11,19,4,284,4,0,0,44,10,3,11
1021312_COPERNICUS-S2-20160412T102022_20160412T102058_T32UND.npy,2016-04-12 10:20:58+00:00,1021312,52.315,10.094,752,685.43,0.91,18,18,7,14,7,246,8,0,0,49,10,29,7
1014414_COPERNICUS-S2-20190824T105031_20190824T105344_T31UES.npy,2019-08-24 10:56:57.603000+00:00,1014414,50.802394,4.301932,553,0.01,0,30,30,17,27,8,121,9,0,0,36,10,0,13
1017671_COPERNICUS-S2-20200812T103031_20200812T103028_T32ULC.npy,2020-08-12 10:36:44.051000+00:00,1017671,51.636678,7.620603,780,0,0,31,32,23,28,12,133,13,0,0,46,10,21,18
1021366_COPERNICUS-S2-20181022T103051_20181022T103053_T33UUA.npy,2018-10-22 10:30:53.460000+00:00,1021366,54.142799,12.132865,553,486.38,0.88,12,12,9,11,27,317,34,0.1,0,57,9,15,4
1029894_COPERNICUS-S2-20200409T102559_20200409T103126_T32UND.npy,2020-04-09 10:36:12.397000+00:00,1029894,52.420278,9.647508,300,58.15,0.19,14,17,10,14,7,203,9,0,0,63,10,39,7
16324_COPERNICUS-S2-20191012T162221_20191012T163154_T16SFJ.npy,2019-10-12 16:32:42.065000+00:00,16324,39.1128,-84.8036,1180.8,933,0.79,12,13,3,9,14,255,16,0,0,38,10,0,-2
1016599_COPERNICUS-S2-20190513T104031_20190513T104026_T31UFT.npy,2019-05-13 10:46:44+00:00,1016599,51.71,4.844,645,389.98,0.6,15,15,5,12,14,34,16,0,0,41,10,5,2
1021312_COPERNICUS-S2-20170823T103019_20170823T103018_T32UND.npy,2017-08-23 10:30:18.460000+00:00,1021312,52.315,10.094,752,0,0,24,24,13,20,6,127,7,0,0,42,10,0,10
1023682_COPERNICUS-S2-20170814T090601_20170814T090725_T35TMG.npy,2017-08-14 09:07:25.660000+00:00,1023682,42.254053,26.134007,1593,349,0.22,31,31,19,27,22,344,25,0,0,31,10,27,12
1021366_COPERNICUS-S2-20160919T102022_20160919T102112_T33UUA.npy,2016-09-19 10:21:12.580000+00:00,1021366,54.142799,12.132865,553,512.98,0.93,19,19,11,16,15,69,18,0,0,48,10,51,7
1017452_COPERNICUS-S2-20161204T104422_20161204T104538_T31UGS.npy,2016-12-04 10:45:38.833000+00:00,1017452,50.974621,6.987969,864,697.98,0.81,2,4,-2,0,13,110,21,0,0,44,10,4,-8
27965_COPERNICUS-S2-20181212T164701_20181212T164659_T16TEM.npy,2018-12-12 16:51:43.370000+00:00,27965,41.7208,-86.9086,540,397,0.74,2,4,-1,2,27,185,44,0,0,83,10,41,0
1017452_COPERNICUS-S2-20160912T103022_20160912T103551_T32ULB.npy,2016-09-12 10:35:51.370000+00:00,1017452,50.974621,6.987969,864,664.23,0.77,29,31,16,25,5,172,6,0,0,48,10,8,17
1021366_COPERNICUS-S2-20200529T102559_20200529T103145_T33UUA.npy,2020-05-29 10:35:39.886000+00:00,1021366,54.142799,12.132865,553,0,0,16,16,8,14,8,334,10,0,0,57,10,28,7
1019815_COPERNICUS-S2-20190422T102029_20190422T102029_T32UPU.npy,2019-04-22 10:27:33+00:00,1019815,48.455287,11.799544,524,112.03,0.21,19,20,7,16,23,86,26,0,0,46,10,19,8
1016599_COPERNICUS-S2-20160928T105022_20160928T105022_T31UFT.npy,2016-09-28 10:50:22.460000+00:00,1016599,51.71,4.844,645,581.35,0.9,22,23,15,20,20,245,23,0,0,58,10,13,13
1026328_COPERNICUS-S2-20190928T090729_20190928T091657_T35TLF.npy,2019-09-28 09:19:03.600000+00:00,1026328,41.0645,25.4895,500,60.06,0.12,25,25,16,23,10,209,12,0,0,37,10,6,10
16324_COPERNICUS-S2-20200807T161911_20200807T162525_T16SFJ.npy,2020-08-07 16:32:45.193000+00:00,16324,39.1128,-84.8036,1180.8,1099,0.93,24,27,16,22,9,34,10,0,0,63,10,13,17
27965_COPERNICUS-S2-20190930T163049_20190930T164022_T16TEM.npy,2019-09-30 16:41:56.236000+00:00,27965,41.7208,-86.9086,540,0,0,25,27,18,24,18,187,29,0,0,76,10,17,21
1066825_COPERNICUS-S2-20200207T104211_20200207T104422_T32ULC.npy,2020-02-07 10:46:27.695000+00:00,1066825,51.614,7.462,800,590.88,0.74,7,10,3,7,6,129,7,0,0,70,10,4,1
1019815_COPERNICUS-S2-20191014T102031_20191014T102207_T32UQU.npy,2019-10-14 10:27:26.197000+00:00,1019815,48.455287,11.799544,524,457.08,0.87,21,21,13,17,8,87,9,0,0,62,10,20,13
1023682_COPERNICUS-S2-20190317T090721_20190317T091355_T35TMG.npy,2019-03-17 09:18:41+00:00,1023682,42.254053,26.134007,1593,141,0.09,18,20,8,16,9,198,10,0,0,45,10,18,6
15570_COPERNICUS-S2-20200625T160911_20200625T161841_T17TNE.npy,2020-06-25 16:22:18.928000+00:00,15570,40.2522,-80.6486,1880.4,1227,0.65,22,23,13,20,12,226,18,0.9,0,83,8,77,19
1026316_COPERNICUS-S2-20191118T093301_20191118T093256_T34TEL.npy,2019-11-18 09:39:07.982000+00:00,1026316,40.812251,21.602701,330,0,0,14,14,8,11,12,170,14,0,0,61,10,34,6
1014414_COPERNICUS-S2-20200624T104629_20200624T104627_T31UES.npy,2020-06-24 10:56:58.250000+00:00,1014414,50.802394,4.301932,553,409.31,0.74,26,27,17,24,18,83,21,0,0,50,10,1,14
1026328_COPERNICUS-S2-20171102T091131_20171102T091746_T35TLF.npy,2017-11-02 09:17:46.280000+00:00,1026328,41.0645,25.4895,500,0,0,14,14,6,11,9,216,10,0,0,43,10,0,1
1066825_COPERNICUS-S2-20201110T103251_20201110T103435_T32ULC.npy,2020-11-10 10:36:42.199000+00:00,1066825,51.614,7.462,800,719.85,0.9,13,15,10,13,3,220,5,0,0,79,10,22,10
16324_COPERNICUS-S2-20190927T162029_20190927T162738_T16SFJ.npy,2019-09-27 16:32:39.316000+00:00,16324,39.1128,-84.8036,1180.8,553,0.47,28,29,12,23,14,159,17,0,0,49,10,4,17
1026316_COPERNICUS-S2-20160125T093752_20160125T132659_T34TEL.npy,2016-01-25 09:37:52.405000+00:00,1026316,40.812251,21.602701,330,192,0.58,-1,0,-9,-5,3,347,4,0,0,74,10,6,-5
1026316_COPERNICUS-S2-20190914T093039_20190914T093754_T34TEL.npy,2019-09-14 09:39:06.768000+00:00,1026316,40.812251,21.602701,330,155,0.47,23,23,12,19,14,33,18,0,0,25,10,2,2
1026316_COPERNICUS-S2-20180906T092019_20180906T092540_T34TEL.npy,2018-09-06 09:25:40.550000+00:00,1026316,40.812251,21.602701,330,272,0.82,22,22,14,20,11,345,13,0,0,42,10,16,9
27965_COPERNICUS-S2-20200619T163839_20200619T164224_T16TDM.npy,2020-06-19 16:51:58.705000+00:00,27965,41.7208,-86.9086,540,0,0,22,26,18,23,6,194,10,0,0,74,10,8,18
1025784_COPERNICUS-S2-20180727T104021_20180727T104023_T32UMD.npy,2018-07-27 10:40:23.460000+00:00,1025784,52.381609,8.998612,911,673.15,0.74,31,32,21,28,14,95,16,0,0,36,10,5,14
1023682_COPERNICUS-S2-20200912T090559_20200912T091103_T35TMG.npy,2020-09-12 09:18:47.127000+00:00,1023682,42.254053,26.134007,1593,366,0.23,30,31,18,27,22,63,26,0,0,29,10,4,10
27965_COPERNICUS-S2-20180531T163859_20180531T164302_T16TDM.npy,2018-05-31 16:43:02.400000+00:00,27965,41.7208,-86.9086,540,403,0.75,26,27,20,25,20,234,34,0,0,64,10,32,19
1014414_COPERNICUS-S2-20170506T105031_20170506T105029_T31UES.npy,2017-05-06 10:50:29.460000+00:00,1014414,50.802394,4.301932,553,0,0,18,18,7,15,17,80,20,0,0,63,10,17,11
1026328_COPERNICUS-S2-20190918T090619_20190918T091707_T35TLF.npy,2019-09-18 09:19:02.438000+00:00,1026328,41.0645,25.4895,500,55.11,0.11,29,29,17,26,18,205,21,0,0,35,10,0,12
1016599_COPERNICUS-S2-20200731T103629_20200731T104607_T31UFT.npy,2020-07-31 10:46:43.178000+00:00,1016599,51.71,4.844,645,475.58,0.74,27,30,17,25,20,108,23,0,0,50,10,1,16
1017452_COPERNICUS-S2-20200417T104021_20200417T104557_T31UGS.npy,2020-04-17 10:46:51.613000+00:00,1017452,50.974621,6.987969,864,513.9,0.59,20,23,13,19,3,160,4,0,0,43,10,12,7
1017671_COPERNICUS-S2-20160508T104027_20160508T163213_T32ULC.npy,2016-05-08 10:40:27.456000+00:00,1017671,51.636678,7.620603,780,0,0,23,24,12,20,21,101,26,0,0,42,10,0,9
1026316_COPERNICUS-S2-20180921T092021_20180921T092023_T34TEL.npy,2018-09-21 09:20:23.460000+00:00,1026316,40.812251,21.602701,330,275,0.83,25,25,13,21,8,152,9,0,0,27,10,3,5
1026316_COPERNICUS-S2-20190117T093329_20190117T093854_T34TEL.npy,2019-01-17 09:39:06.410000+00:00,1026316,40.812251,21.602701,330,194,0.59,3,3,-3,0,7,248,12,0,0,96,3,67,2
1014675_COPERNICUS-S2-20171217T105439_20171217T105433_T31UER.npy,2017-12-17 10:54:33.460000+00:00,1014675,50.297213,3.314945,605,495,0.82,4,5,1,3,10,252,15,0,0,78,10,23,0
1026316_COPERNICUS-S2-20171026T092051_20171026T092609_T34TEL.npy,2017-10-26 09:26:09.950000+00:00,1026316,40.812251,21.602701,330,291,0.88,15,15,5,11,9,25,10,0,0,39,10,2,1
1025784_COPERNICUS-S2-20200916T102649_20200916T103140_T32UMD.npy,2020-09-16 10:36:21.639000+00:00,1025784,52.381609,8.998612,911,561.75,0.62,24,24,17,22,10,358,12,0,0,59,10,25,15
13361_COPERNICUS-S2-20200305T162039_20200305T162745_T17SMD.npy,2020-03-05 16:32:24.415000+00:00,13361,38.9794,-81.9344,1300,0,0,5,10,0,6,5,144,6,0,0,61,10,100,-2
1021366_COPERNICUS-S2-20180422T102031_20180422T102115_T33UUA.npy,2018-04-22 10:21:15.970000+00:00,1021366,54.142799,12.132865,553,0,0,16,17,7,14,3,37,3,0,0,58,10,83,8
1026328_COPERNICUS-S2-20160312T091349_20160312T143102_T35TLF.npy,2016-03-12 09:13:49.841000+00:00,1026328,41.0645,25.4895,500,0,0,15,15,6,12,12,88,15,0,0,58,10,42,7
1066825_COPERNICUS-S2-20200914T104031_20200914T104442_T32ULC.npy,2020-09-14 10:46:39.972000+00:00,1066825,51.614,7.462,800,726.45,0.91,26,29,16,24,6,124,8,0,0,46,10,100,14
1014414_COPERNICUS-S2-20190217T104119_20190217T104422_T31UES.npy,2019-02-17 10:46:58+00:00,1014414,50.802394,4.301932,553,0.01,0,12,15,6,11,18,187,28,0,0,59,10,53,4
1017452_COPERNICUS-S2-20160826T104022_20160826T104023_T32ULB.npy,2016-08-26 10:40:23.460000+00:00,1017452,50.974621,6.987969,864,504.91,0.58,31,31,21,28,7,309,8,0,0,51,10,5,20
1021312_COPERNICUS-S2-20160512T102032_20160512T102029_T32UND.npy,2016-05-12 10:20:29+00:00,1021312,52.315,10.094,752,0,0,21,21,12,19,23,76,26,0,0,58,10,20,13
1017671_COPERNICUS-S2-20200914T104031_20200914T104442_T32ULC.npy,2020-09-14 10:46:39.972000+00:00,1017671,51.636678,7.620603,780,0,0,26,29,16,24,6,124,8,0,0,46,10,100,14
1025784_COPERNICUS-S2-20200623T103031_20200623T103426_T32UMD.npy,2020-06-23 10:36:25.630000+00:00,1025784,52.381609,8.998612,911,0,0,21,22,12,19,6,350,7,0,0,59,10,8,13
1017671_COPERNICUS-S2-20200325T103021_20200325T103018_T32ULC.npy,2020-03-25 10:36:34.374000+00:00,1017671,51.636678,7.620603,780,0,0,7,10,2,6,16,79,19,0,0,33,10,0,-9
1021312_COPERNICUS-S2-20191007T103021_20191007T103024_T32UND.npy,2019-10-07 10:36:18.249000+00:00,1021312,52.315,10.094,752,0,0,13,13,4,9,17,112,19,0,0,52,10,0,3
27965_COPERNICUS-S2-20181018T164309_20181018T165016_T16TEM.npy,2018-10-18 16:50:16.390000+00:00,27965,41.7208,-86.9086,540,424,0.79,10,12,4,9,13,222,16,0,0,48,10,0,0
1021312_COPERNICUS-S2-20190420T103031_20190420T103459_T32UND.npy,2019-04-20 10:36:18+00:00,1021312,52.315,10.094,752,0,0,20,20,10,16,11,64,13,0,0,29,10,17,2
1019815_COPERNICUS-S2-20190402T102029_20190402T102026_T32UPU.npy,2019-04-02 10:27:29+00:00,1019815,48.455287,11.799544,524,0,0,16,18,4,13,6,150,7,0,0,48,10,29,5
1026316_COPERNICUS-S2-20200416T093031_20200416T093034_T34TEL.npy,2020-04-16 09:39:06.378000+00:00,1026316,40.812251,21.602701,330,0,0,10,14,1,10,4,56,6,0,0,46,10,0,-2
1026328_COPERNICUS-S2-20180625T090549_20180625T090755_T35TLF.npy,2018-06-25 09:07:55.120000+00:00,1026328,41.0645,25.4895,500,0,0,28,28,16,25,18,67,21,0,0,34,10,21,11
1021312_COPERNICUS-S2-20180701T102021_20180701T102404_T32UND.npy,2018-07-01 10:24:04.540000+00:00,1021312,52.315,10.094,752,0,0,21,22,11,19,18,85,21,0,0,39,10,8,7
1026316_COPERNICUS-S2-20161014T093032_20161014T131829_T34TEL.npy,2016-10-14 09:38:29.298000+00:00,1026316,40.812251,21.602701,330,0,0,20,20,7,15,7,148,8,0,0,34,10,5,3
1066825_COPERNICUS-S2-20200529T102559_20200529T103145_T32ULC.npy,2020-05-29 10:36:39.453000+00:00,1066825,51.614,7.462,800,0,0,18,19,8,16,15,63,17,0,0,51,10,0,7
1026316_COPERNICUS-S2-20190608T092031_20190608T092031_T34TEL.npy,2019-06-08 09:29:12+00:00,1026316,40.812251,21.602701,330,0,0,26,27,15,24,7,345,10,0,0,38,10,9,11
1019815_COPERNICUS-S2-20180611T102021_20180611T102634_T32UQU.npy,2018-06-11 10:26:34.060000+00:00,1019815,48.455287,11.799544,524,147.2,0.28,27,27,17,24,7,77,8,0,0,61,10,10,18
15570_COPERNICUS-S2-20181223T161701_20181223T162154_T17TNE.npy,2018-12-23 16:22:06.240000+00:00,15570,40.2522,-80.6486,1880.4,1086,0.58,5,7,-4,3,9,199,11,0,0,73,10,41,1
1019815_COPERNICUS-S2-20190417T102031_20190417T102431_T32UPU.npy,2019-04-17 10:27:29+00:00,1019815,48.455287,11.799544,524,0,0,15,16,6,12,15,91,17,0,0,45,10,8,3
15570_COPERNICUS-S2-20160128T161526_20160128T182815_T17TNE.npy,2016-01-28 16:15:26.457000+00:00,15570,40.2522,-80.6486,1880.4,1879,1,0,3,-8,-1,14,194,19,0,0.2,97,10,89,0
1026316_COPERNICUS-S2-20200715T093041_20200715T093115_T34TEL.npy,2020-07-15 09:39:11.227000+00:00,1026316,40.812251,21.602701,330,0,0,22,22,13,21,8,185,11,0,0,51,10,38,12
1025784_COPERNICUS-S2-20190629T103031_20190629T103537_T32UMD.npy,2019-06-29 10:36:24+00:00,1025784,52.381609,8.998612,911,189.03,0.21,27,28,13,25,8,120,9,0,0,44,10,0,14
1023682_COPERNICUS-S2-20160928T091022_20160928T131050_T35TMG.npy,2016-09-28 09:10:19.464000+00:00,1023682,42.254053,26.134007,1593,543,0.34,23,23,10,19,5,341,6,0,0,29,10,16,4
1016599_COPERNICUS-S2-20210211T104151_20210211T104437_T31UFT.npy,2021-02-11 10:46:38.986000+00:00,1016599,51.71,4.844,645,551.58,0.86,-6,-4,-9,-7,10,81,15,0,0,91,10,10,-8
1010623_COPERNICUS-S2-20180808T103019_20180808T103448_T32UMV.npy,2018-08-08 10:34:48.040000+00:00,1010623,49.013306,8.305416,1462,789.65,0.54,30,30,22,27,15,255,18,0,0,45,9,54,17
1026328_COPERNICUS-S2-20180101T091351_20180101T091755_T35TLF.npy,2018-01-01 09:17:55.180000+00:00,1026328,41.0645,25.4895,500,58.74,0.12,12,12,6,9,8,208,10,0,0,51,10,7,2
1021366_COPERNICUS-S2-20210424T102549_20210424T102552_T32UPF.npy,2021-04-24 10:35:37.516000+00:00,1021366,54.142799,12.132865,553,0,0,8,9,3,7,18,324,22,0,0,65,10,91,2
1026328_COPERNICUS-S2-20180620T090641_20180620T091640_T35TLF.npy,2018-06-20 09:16:40.960000+00:00,1026328,41.0645,25.4895,500,88.44,0.18,32,32,17,28,23,49,26,0,0,25,10,9,9
1009806_COPERNICUS-S2-20210313T104021_20210313T104409_T31UFT.npy,2021-03-13 10:46:39.943000+00:00,1009806,51.684976,4.580425,788.2,0,0,8,8,5,7,46,245,61,1.1,0,64,8,88,1
1019815_COPERNICUS-S2-20191230T101421_20191230T101423_T32UPU.npy,2019-12-30 10:17:24.816000+00:00,1019815,48.455287,11.799544,524,115.48,0.22,3,4,-2,1,10,101,17,0,0,43,10,10,-8
1009806_COPERNICUS-S2-20181013T105029_20181013T105334_T31UFT.npy,2018-10-13 10:53:34.680000+00:00,1009806,51.684976,4.580425,788.2,0,0,25,25,17,22,18,163,23,0,0,54,10,8,15
1021366_COPERNICUS-S2-20190611T102029_20190611T102030_T32UPF.npy,2019-06-11 10:25:53+00:00,1021366,54.142799,12.132865,553,496.9,0.9,23,23,15,21,6,118,10,0.4,0,81,10,58,20
1021366_COPERNICUS-S2-20180515T103021_20180515T103024_T32UPF.npy,2018-05-15 10:30:24.460000+00:00,1021366,54.142799,12.132865,553,505.18,0.91,18,18,10,16,18,34,27,0,0,62,10,22,11
1017671_COPERNICUS-S2-20180520T103019_20180520T103458_T32UMC.npy,2018-05-20 10:34:58.260000+00:00,1017671,51.636678,7.620603,780,0,0,23,23,13,20,13,67,15,0,0,46,10,10,11
27965_COPERNICUS-S2-20200303T163151_20200303T163717_T16TEM.npy,2020-03-03 16:41:51.417000+00:00,27965,41.7208,-86.9086,540,329,0.61,3,6,1,4,19,219,29,0,0,77,9,38,-1
1017452_COPERNICUS-S2-20200626T104031_20200626T104404_T31UGS.npy,2020-06-26 10:46:57.017000+00:00,1017452,50.974621,6.987969,864,242.05,0.28,28,31,19,26,14,139,16,0,0,38,10,3,13
1014414_COPERNICUS-S2-20210301T104859_20210301T104854_T31UES.npy,2021-03-01 10:56:54.605000+00:00,1014414,50.802394,4.301932,553,0,0,8,12,5,8,16,78,21,0,0,65,10,0,2
